axon,slice,gratio,axon_diam,dist_centre
Axon2,slice_013,0.7504172281792085,9.001072076097211,18.806222993230445
Axon2,slice_014,0.7232219800951059,6.4451700784798875,10.277063353234775
Axon2,slice_015,0.79218894822073,1.729400832631843,142.43212574498216
Axon3,slice_000,0.7574376820752686,1.2987208183036325,113.2815024809146
Axon3,slice_001,0.7718235429673023,8.419924346353017,9.4871056115929
Axon3,slice_002,0.7665829971258713,10.31258770473686,3.3951022928392947
Axon3,slice_003,0.7828200772689126,11.762723373909642,7.570013022850067
Axon3,slice_004,0.7625220813391583,11.585336318575,7.720107797276489
Axon3,slice_005,0.6042681089515423,3.48848780032193,199.83238125061823
Axon3,slice_006,0.7684450789478607,10.622925191675222,12.6079244133958
Axon3,slice_007,0.8034486443349529,10.384008471476486,13.613721161319276
Axon3,slice_008,0.8266674997811557,16.003857811649976,5.8248068765281005
Axon3,slice_009,0.7826465331069569,13.838366193248044,23.554322254863962
Axon3,slice_010,0.9061777211249966,2.2499977113261025,298.8531294600557
Axon3,slice_011,0.7206409799529451,6.621054118054814,19.13681710140996
Axon3,slice_012,0.5679964221086228,7.422303307220721,240.62260169243066
Axon3,slice_013,0.7250946812925713,9.20887056153706,5.144353288498963
Axon3,slice_014,0.709913687577436,10.513103857361568,10.015806099355293
Axon3,slice_015,0.7502550743211218,8.557525918463245,338.6652192138468
Axon4,slice_000,0.6314116043909203,1.0138935203653108,281.56060769129164
Axon4,slice_001,0.7968080723157815,14.299927204045504,9.7777592739615
Axon4,slice_002,0.7894501886657203,13.361960014399902,15.400895821253743
Axon4,slice_003,0.7008749424280434,8.202919331650499,7.4923442827146625
Axon4,slice_004,0.7926184684355773,14.832352408591792,15.980585880956196
Axon4,slice_006,0.7529356135427575,13.039612327462937,6.94828149027362
Axon4,slice_007,0.7346496331005533,11.762136560020268,8.887880834787618
Axon4,slice_008,0.9350848841674368,6.5910044582576965,32.11603069855583
Axon4,slice_009,0.959992233697336,8.013881153778687,24.629834185550123
Axon4,slice_010,0.9671161867525848,3.018140782682216,150.94141429014974
Axon4,slice_011,0.7618404968863243,13.165833140748123,8.418719228804802
Axon4,slice_012,0.8265144241968585,16.73693555642575,25.84623139723628
Axon4,slice_013,0.8030735941602862,12.429871419220763,6.419804167876226
Axon4,slice_014,0.7301712523251765,11.33701241329021,3.0861289160431076
Axon4,slice_015,0.610289378323391,9.225541717899738,211.97753146403815
Axon5,slice_000,0.7976567140970926,7.938671459011059,279.774750945703
Axon5,slice_001,0.8025562448188488,13.487727716924883,3.079843178545947
Axon5,slice_002,0.7246202728880943,12.744359982243251,10.831924875613952
Axon5,slice_003,0.7707713107205147,15.312805634450203,5.926014127375028
Axon5,slice_004,0.772244123216426,13.336799359444251,13.441862869252102
Axon5,slice_005,0.8860704925595916,1.6922696372613837,374.6111070704931
Axon5,slice_006,0.8101854958730683,19.54018799136771,13.490378885077098
Axon5,slice_007,0.7529848940196184,14.358373575175031,13.652339647196602
Axon5,slice_008,0.7330219530041874,14.16697672719146,4.447277320179216
Axon5,slice_009,0.7204860390480963,11.42354411051368,7.301042156715384
Axon5,slice_010,0.945323129222554,6.944606985790735,151.72591488991347
Axon5,slice_011,0.7417341879561268,15.412738013237709,14.292746292069369
Axon5,slice_012,0.7414786972051932,16.441955337308347,9.496165629661116
Axon5,slice_013,0.7432405171237503,14.502403479400108,4.8204273006732645
Axon5,slice_014,0.811262725149111,17.790627964906164,8.679935235326456
Axon5,slice_015,0.6164453856814059,6.793534469647397,131.80219969859206
Axon6,slice_000,0.8207134865356605,2.7216550312834387,348.2175368039051
Axon6,slice_001,0.6900100554334756,8.608545954192405,4.386308476416392
Axon6,slice_002,0.704440885685525,11.17663163224692,5.771506780077102
Axon6,slice_003,0.6996233772450449,12.32890591834419,12.12902873461885
Axon6,slice_004,0.5866255658190895,5.715660139697938,9.00599800802789
Axon6,slice_005,0.9671827591053755,7.306740656662024,169.15295714995838
Axon6,slice_006,0.7215797092205526,9.228271707627872,8.589118614550697
Axon6,slice_007,0.8691724666942027,11.364401464486985,14.297052762298337
Axon6,slice_008,0.7413183272547075,9.93512791053454,2.207821804670742
Axon6,slice_009,0.8410947520871715,9.157256394741555,12.502571499206928
Axon6,slice_010,0.9525818742944252,8.339052889498173,237.18784793120244
Axon6,slice_011,0.9289939907206176,7.4955765731757795,30.703578007261086
Axon6,slice_012,0.6487095397834227,6.253862002306024,14.715729553997926
Axon6,slice_013,0.7856082812597838,15.257872364455444,2.477220412632792
Axon6,slice_014,0.579152178002576,6.779990275145645,6.966266215734894
Axon6,slice_015,0.890826954338821,2.6779118541309375,232.93022083646767
Axon7,slice_001,0.7110879377775687,7.121871794811517,1.348208660741936
Axon7,slice_002,0.7500105746833499,2.074832744642535,74.23328575835421
Axon7,slice_003,0.9677397263275284,1.8566219737569924,342.692241851198
Axon7,slice_004,0.754134398994735,11.302930415217393,8.810001818265869
Axon7,slice_005,0.6585481508519048,4.012858278242973,338.97472046328437
Axon7,slice_006,0.7026759387180452,10.114756784194832,15.15896816676555
Axon7,slice_007,0.6902821981433059,8.728962966465193,6.710665126819268
Axon7,slice_008,0.6427651317701069,7.960603959252234,19.45745990966874
Axon7,slice_009,0.7411120941850011,7.339340791148904,11.688105496684889
Axon7,slice_010,0.935996916405115,2.2563693817191197,165.74242215917505
Axon7,slice_011,0.6589182089728821,8.54126310176785,7.420062769364116
Axon7,slice_012,0.8570460338251016,7.701989646133337,8.973860139054816
Axon7,slice_013,0.7382288902683128,14.074389046202676,8.420766329485518
Axon7,slice_014,0.5408804418873446,4.843312388535831,6.315944463885573
Axon7,slice_015,0.8857180288520637,1.3007237602027462,187.01699134811514
Axon8,slice_000,0.8742796657662538,1.9497738486026597,38.179456573083584
Axon8,slice_001,0.7077535318758147,10.954665079475626,15.288385798570044
Axon8,slice_002,0.8317644163900535,22.53034436467056,7.286758563704676
Axon8,slice_003,0.7530740008144566,13.599687447842689,13.87779394723636
Axon8,slice_004,0.7454047651325844,13.563045349996274,13.41351926983747
Axon8,slice_005,0.9041524788717252,2.5248739517267,209.19365022036678
Axon8,slice_006,0.7103050320517886,9.452125752848746,14.025776258745722
Axon8,slice_007,0.7296594035588825,11.121305780241668,21.707951244957243
Axon8,slice_008,0.7626851202480142,12.571505444964703,13.168731972303497
Axon8,slice_009,0.7607983182482293,12.688262427451392,14.142070967589854
Axon8,slice_011,0.6981401526601206,12.227219875332391,4.482663540061776
Axon8,slice_012,0.730137075170805,11.73354402979041,19.511478563160424
Axon8,slice_013,0.7176145802740439,12.82396371374834,16.506208555601283
Axon8,slice_014,0.7127610471980026,11.050477535602266,16.194826813119573
Axon8,slice_015,0.6485208079604253,4.654030814793297,257.18903327859107
Axon8,slice_016,0.7529311529124976,13.862459393944992,8.95135261710983
